order_id,payment_type,payment_installments,payment_value
ord_004684,voucher,1,462.87
ord_004685,debit_card,1,1129.17
ord_004686,credit_card,6,219.1
ord_004687,credit_card,12,2172.77
ord_004688,credit_card,2,1429.03
ord_004689,credit_card,8,47.8
ord_004690,boleto,1,1112.45
ord_004691,credit_card,2,322.28
ord_004692,credit_card,8,194.75
ord_004693,credit_card,8,64.83
ord_004694,credit_card,6,1007.51
ord_004695,credit_card,10,320.09
ord_004696,boleto,1,165.8
ord_004697,boleto,1,462.88
ord_004698,credit_card,8,506.24
ord_004699,voucher,1,485.31
ord_004700,credit_card,3,306.61
ord_004701,voucher,1,269.6
ord_004702,credit_card,12,582.26
ord_004703,credit_card,1,1098.79
ord_004704,boleto,1,273.35
ord_004705,credit_card,10,617.29
ord_004706,credit_card,2,66.21
ord_004707,credit_card,2,417.9
ord_004708,credit_card,4,1206.48
ord_004709,debit_card,1,632.52
ord_004710,credit_card,3,867.12
ord_004711,credit_card,6,169.01
ord_004712,boleto,1,1107.36
ord_004713,boleto,1,470.93
ord_004714,credit_card,12,441.3
ord_004715,credit_card,1,72.85
ord_004716,credit_card,1,1177.36
ord_004717,credit_card,8,111.67
ord_004718,voucher,1,1061.79
ord_004719,credit_card,4,570.42
ord_004720,credit_card,3,84.93
ord_004721,boleto,1,605.67
ord_004722,credit_card,3,617.27
ord_004723,credit_card,4,904.32
ord_004724,credit_card,4,798.23
ord_004725,credit_card,3,300.4
ord_004726,credit_card,8,144.44
ord_004727,credit_card,6,428.18
ord_004728,credit_card,1,591.67
ord_004729,boleto,1,373.51
ord_004730,credit_card,1,613.85
ord_004731,credit_card,5,265.69
ord_004732,credit_card,1,652.0
ord_004733,debit_card,1,801.46
ord_004734,boleto,1,481.32
ord_004735,credit_card,3,215.66
ord_004736,voucher,1,355.69
ord_004737,credit_card,1,276.02
ord_004738,voucher,1,91.58
ord_004739,credit_card,3,510.02
ord_004740,credit_card,2,816.89
ord_004741,credit_card,5,640.24
ord_004742,boleto,1,298.44
ord_004743,credit_card,8,1110.8
ord_004744,debit_card,1,467.12
ord_004745,credit_card,8,819.27
ord_004746,voucher,1,576.54
ord_004747,debit_card,1,733.83
ord_004748,credit_card,3,399.53
ord_004749,credit_card,1,336.59
ord_004750,credit_card,1,748.06
ord_004751,debit_card,1,57.22
ord_004752,boleto,1,478.53
ord_004753,credit_card,3,180.42
ord_004754,credit_card,10,255.37
ord_004755,voucher,1,213.25
ord_004756,credit_card,3,314.69
ord_004757,credit_card,1,355.35
ord_004758,credit_card,1,345.89
ord_004759,credit_card,8,911.45
ord_004760,voucher,1,183.98
ord_004761,boleto,1,829.76
ord_004762,credit_card,8,1841.48
ord_004763,credit_card,5,316.11
ord_004764,credit_card,6,146.02
ord_004765,voucher,1,480.95
ord_004766,debit_card,1,481.55
ord_004767,debit_card,1,709.69
ord_004768,credit_card,3,944.44
ord_004769,boleto,1,317.24
ord_004770,credit_card,1,354.18
ord_004771,credit_card,4,297.48
ord_004772,debit_card,1,157.23
ord_004773,boleto,1,706.37
ord_004774,credit_card,1,178.92
ord_004775,credit_card,1,656.64
ord_004776,boleto,1,77.74
ord_004777,credit_card,3,109.71
ord_004778,boleto,1,470.54
ord_004779,credit_card,1,383.91
ord_004780,credit_card,5,92.73
ord_004781,credit_card,5,178.93
ord_004782,boleto,1,625.74
ord_004783,debit_card,1,282.41
ord_004784,credit_card,2,421.63
ord_004785,credit_card,5,541.36
ord_004786,credit_card,1,625.42
ord_004787,credit_card,6,245.6
ord_004788,boleto,1,54.57
ord_004789,credit_card,1,486.66
ord_004790,boleto,1,71.68
ord_004791,credit_card,3,1457.36
ord_004792,credit_card,5,1379.24
ord_004793,voucher,1,832.67
ord_004794,credit_card,6,1372.83
ord_004795,boleto,1,1571.57
ord_004796,credit_card,8,535.93
ord_004797,boleto,1,515.96
ord_004798,credit_card,8,61.35
ord_004799,debit_card,1,1805.57
ord_004800,credit_card,1,239.81
ord_004801,boleto,1,472.69
ord_004802,credit_card,1,989.11
ord_004803,credit_card,12,207.83
ord_004804,credit_card,3,1261.76
ord_004805,debit_card,1,541.16
ord_004806,credit_card,1,112.42
ord_004807,boleto,1,532.87
ord_004808,boleto,1,444.15
ord_004809,credit_card,1,276.95
ord_004810,credit_card,1,601.1
ord_004811,credit_card,1,194.14
ord_004812,credit_card,2,114.96
ord_004813,boleto,1,149.27
ord_004814,credit_card,1,731.39
ord_004815,boleto,1,1770.24
ord_004816,credit_card,1,610.16
ord_004817,boleto,1,646.09
ord_004818,credit_card,1,113.66
ord_004819,debit_card,1,502.94
ord_004820,credit_card,3,276.92
ord_004821,boleto,1,318.91
ord_004822,debit_card,1,111.08
ord_004823,credit_card,2,26.12
ord_004824,credit_card,8,606.94
ord_004825,credit_card,1,154.25
ord_004826,boleto,1,817.62
ord_004827,credit_card,4,85.46
ord_004828,credit_card,10,317.45
ord_004829,credit_card,1,358.44
ord_004830,credit_card,1,460.96
ord_004831,credit_card,3,429.75
ord_004832,credit_card,12,1221.3
ord_004833,boleto,1,265.62
ord_004834,debit_card,1,851.44
ord_004835,credit_card,8,511.52
ord_004836,boleto,1,333.64
ord_004837,credit_card,12,359.26
ord_004838,boleto,1,438.13
ord_004839,debit_card,1,362.54
ord_004840,boleto,1,1126.7
ord_004841,credit_card,1,314.93
ord_004842,credit_card,4,734.71
ord_004843,boleto,1,642.45
ord_004844,credit_card,1,177.5
ord_004845,boleto,1,884.63
ord_004846,boleto,1,572.24
ord_004847,debit_card,1,423.31
ord_004848,credit_card,1,605.12
ord_004849,voucher,1,515.72
ord_004850,voucher,1,346.68
ord_004851,credit_card,4,1034.07
ord_004852,credit_card,2,203.08
ord_004853,credit_card,1,78.07
ord_004854,voucher,1,919.75
ord_004855,credit_card,4,207.01
ord_004856,voucher,1,285.11
ord_004857,credit_card,2,444.43
ord_004858,voucher,1,577.12
ord_004859,debit_card,1,826.41
ord_004860,boleto,1,251.02
ord_004861,credit_card,3,504.8
ord_004862,boleto,1,438.66
ord_004863,voucher,1,246.15
ord_004864,boleto,1,221.46
ord_004865,boleto,1,420.28
ord_004866,debit_card,1,251.1
ord_004867,boleto,1,309.35
ord_004868,boleto,1,504.42
ord_004869,boleto,1,539.67
ord_004870,voucher,1,208.21
ord_004871,credit_card,12,420.15
ord_004872,credit_card,8,587.24
ord_004873,voucher,1,629.35
ord_004874,credit_card,8,564.74
ord_004875,boleto,1,591.02
ord_004876,credit_card,10,386.96
ord_004877,credit_card,3,496.0
ord_004878,boleto,1,211.27
ord_004879,credit_card,2,289.23
ord_004880,credit_card,1,251.41
ord_004881,boleto,1,920.52
ord_004882,boleto,1,394.57
ord_004883,credit_card,2,248.22
ord_004884,credit_card,8,357.92
ord_004885,debit_card,1,439.08
ord_004886,debit_card,1,469.08
ord_004887,boleto,1,459.26
ord_004888,debit_card,1,900.6
ord_004889,credit_card,1,774.28
ord_004890,credit_card,2,653.42
ord_004891,boleto,1,37.14
ord_004892,credit_card,2,570.7
ord_004893,credit_card,4,886.24
ord_004894,credit_card,2,165.82
ord_004895,credit_card,2,508.72
ord_004896,boleto,1,477.79
ord_004897,credit_card,8,379.53
ord_004898,credit_card,4,1965.38
ord_004899,credit_card,3,655.5
ord_004900,credit_card,1,983.83
ord_004901,boleto,1,526.39
ord_004902,boleto,1,340.85
ord_004903,credit_card,1,371.19
ord_004904,credit_card,4,86.84
ord_004905,credit_card,2,1620.48
ord_004906,boleto,1,95.41
ord_004907,boleto,1,1028.0
ord_004908,credit_card,8,758.82
ord_004909,boleto,1,548.91
ord_004910,boleto,1,1259.21
ord_004911,credit_card,3,1170.18
ord_004912,boleto,1,656.66
ord_004913,boleto,1,323.32
ord_004914,credit_card,3,875.67
ord_004915,boleto,1,636.42
ord_004916,boleto,1,89.55
ord_004917,credit_card,10,72.71
ord_004918,credit_card,1,358.75
ord_004919,boleto,1,204.21
ord_004920,credit_card,1,257.44
ord_004921,debit_card,1,340.03
ord_004922,credit_card,10,517.06
ord_004923,voucher,1,1032.71
ord_004924,boleto,1,211.44
ord_004925,credit_card,3,613.73
ord_004926,boleto,1,195.33
ord_004927,credit_card,1,815.55
ord_004928,credit_card,1,503.22
ord_004929,boleto,1,685.44
ord_004930,credit_card,1,407.82
ord_004931,credit_card,10,900.67
ord_004932,debit_card,1,340.38
ord_004933,boleto,1,488.08
ord_004934,credit_card,1,292.85
ord_004935,credit_card,1,435.59
ord_004936,credit_card,2,316.1
ord_004937,credit_card,8,333.4
ord_004938,credit_card,6,494.34
ord_004939,credit_card,1,366.83
ord_004940,credit_card,3,358.51
ord_004941,boleto,1,432.32
ord_004942,credit_card,1,547.37
ord_004943,credit_card,3,73.3
ord_004944,debit_card,1,368.44
ord_004945,credit_card,4,200.33
ord_004946,credit_card,1,505.47
ord_004947,boleto,1,399.48
ord_004948,credit_card,4,485.92
ord_004949,debit_card,1,305.45
ord_004950,debit_card,1,679.8
ord_004951,credit_card,3,455.35
ord_004952,debit_card,1,1598.53
ord_004953,credit_card,5,562.36
ord_004954,credit_card,5,490.38
ord_004955,credit_card,5,211.24
ord_004956,credit_card,8,864.58
ord_004957,credit_card,3,866.22
ord_004958,credit_card,8,573.5
ord_004959,credit_card,3,181.4
ord_004960,voucher,1,853.86
ord_004961,voucher,1,755.62
ord_004962,boleto,1,841.85
ord_004963,credit_card,2,369.84
ord_004964,credit_card,2,587.4
ord_004965,credit_card,3,1273.1
ord_004966,debit_card,1,487.12
ord_004967,credit_card,8,1268.2
ord_004968,boleto,1,56.74
ord_004969,voucher,1,777.91
ord_004970,debit_card,1,43.43
ord_004971,credit_card,2,636.09
ord_004972,voucher,1,687.99
ord_004973,boleto,1,570.69
ord_004974,debit_card,1,297.21
ord_004975,boleto,1,383.81
ord_004976,credit_card,5,600.84
ord_004977,boleto,1,466.47
ord_004978,credit_card,2,593.84
ord_004979,boleto,1,257.29
ord_004980,boleto,1,194.84
ord_004981,voucher,1,811.93
ord_004982,credit_card,2,102.65
ord_004983,credit_card,3,106.65
ord_004984,credit_card,8,638.82
ord_004985,credit_card,1,659.46
ord_004986,debit_card,1,372.69
ord_004987,credit_card,1,726.17
ord_004988,boleto,1,1009.28
ord_004989,boleto,1,760.57
ord_004990,boleto,1,515.47
ord_004991,credit_card,1,1027.52
ord_004992,boleto,1,887.08
ord_004993,boleto,1,210.46
ord_004994,voucher,1,979.91
ord_004995,voucher,1,168.27
ord_004996,voucher,1,733.01
ord_004997,credit_card,1,547.1
ord_004998,credit_card,4,199.82
ord_004999,credit_card,10,997.46
ord_005000,boleto,1,640.69
ord_005001,credit_card,3,177.82
ord_005002,voucher,1,516.71
ord_005003,credit_card,1,87.12
ord_005004,credit_card,5,611.95
ord_005005,credit_card,3,145.35
ord_005006,debit_card,1,172.88
ord_005007,boleto,1,465.31
ord_005008,voucher,1,474.05
ord_005009,credit_card,4,1400.01
ord_005010,credit_card,4,325.25
ord_005011,voucher,1,67.91
ord_005012,boleto,1,787.78
ord_005013,boleto,1,1338.07
ord_005014,boleto,1,870.67
ord_005015,credit_card,1,68.72
ord_005016,credit_card,1,373.12
ord_005017,boleto,1,422.32
ord_005018,credit_card,1,160.16
ord_005019,credit_card,6,628.52
ord_005020,boleto,1,148.96
ord_005021,credit_card,12,301.2
ord_005022,credit_card,3,489.95
ord_005023,boleto,1,268.61
ord_005024,credit_card,1,176.19
ord_005025,credit_card,1,1253.39
ord_005026,boleto,1,723.36
ord_005027,credit_card,8,1271.12
ord_005028,credit_card,2,497.31
ord_005029,credit_card,2,1356.04
ord_005030,debit_card,1,1330.47
ord_005031,credit_card,5,845.09
ord_005032,credit_card,10,302.61
ord_005033,credit_card,4,931.18
ord_005034,credit_card,1,740.07
ord_005035,credit_card,1,467.23
ord_005036,boleto,1,448.86
ord_005037,boleto,1,465.12
ord_005038,boleto,1,162.36
ord_005039,credit_card,10,290.74
ord_005040,credit_card,1,656.3
ord_005041,credit_card,1,223.26
ord_005042,boleto,1,214.29
ord_005043,credit_card,6,605.9
ord_005044,credit_card,4,763.09
ord_005045,credit_card,8,573.19
ord_005046,boleto,1,178.95
ord_005047,boleto,1,802.18
ord_005048,credit_card,1,1157.17
ord_005049,debit_card,1,587.68
ord_005050,boleto,1,70.03
ord_005051,voucher,1,39.08
ord_005052,boleto,1,1795.98
ord_005053,voucher,1,300.75
ord_005054,credit_card,1,264.07
ord_005055,boleto,1,521.8
ord_005056,debit_card,1,1009.56
ord_005057,boleto,1,252.67
ord_005058,boleto,1,467.04
ord_005059,voucher,1,363.76
ord_005060,credit_card,1,1002.7
ord_005061,credit_card,1,382.01
ord_005062,credit_card,1,804.26
ord_005063,credit_card,1,892.26
ord_005064,credit_card,4,85.94
ord_005065,credit_card,8,277.48
ord_005066,boleto,1,391.81
ord_005067,credit_card,1,618.35
ord_005068,credit_card,4,332.31
ord_005069,voucher,1,388.76
ord_005070,debit_card,1,168.92
ord_005071,credit_card,1,471.36
ord_005072,credit_card,2,521.44
ord_005073,boleto,1,1336.43
ord_005074,credit_card,1,1030.33
ord_005075,boleto,1,428.58
ord_005076,credit_card,6,309.43
ord_005077,boleto,1,871.43
ord_005078,voucher,1,657.08
ord_005079,debit_card,1,493.47
ord_005080,credit_card,5,222.81
ord_005081,credit_card,6,572.29
ord_005082,boleto,1,290.62
ord_005083,credit_card,4,881.73
ord_005084,credit_card,4,419.68
ord_005085,credit_card,1,113.03
ord_005086,debit_card,1,388.94
ord_005087,credit_card,6,604.65
ord_005088,credit_card,4,631.01
ord_005089,debit_card,1,444.51
ord_005090,credit_card,12,769.31
ord_005091,debit_card,1,596.05
ord_005092,debit_card,1,883.24
ord_005093,boleto,1,692.41
ord_005094,credit_card,1,170.49
ord_005095,credit_card,3,667.7
ord_005096,credit_card,6,91.89
ord_005097,boleto,1,1038.19
ord_005098,voucher,1,662.72
ord_005099,credit_card,8,479.3
ord_005100,boleto,1,200.7
ord_005101,credit_card,3,148.1
ord_005102,boleto,1,160.11
ord_005103,credit_card,6,963.23
ord_005104,debit_card,1,287.53
ord_005105,credit_card,6,194.14
ord_005106,credit_card,1,118.93
ord_005107,credit_card,1,404.35
ord_005108,debit_card,1,282.7
ord_005109,boleto,1,312.05
ord_005110,boleto,1,481.54
ord_005111,boleto,1,552.25
ord_005112,boleto,1,136.96
ord_005113,debit_card,1,135.04
ord_005114,credit_card,2,460.43
ord_005115,credit_card,8,1014.78
ord_005116,credit_card,1,163.94
ord_005117,voucher,1,274.1
ord_005118,credit_card,1,543.42
ord_005119,boleto,1,535.38
ord_005120,credit_card,3,638.83
ord_005121,credit_card,4,514.5
ord_005122,boleto,1,579.94
ord_005123,debit_card,1,431.03
ord_005124,debit_card,1,792.37
ord_005125,debit_card,1,123.19
ord_005126,credit_card,1,66.99
ord_005127,boleto,1,658.84
ord_005128,debit_card,1,273.67
ord_005129,voucher,1,754.74
ord_005130,boleto,1,808.54
ord_005131,credit_card,4,613.54
ord_005132,boleto,1,381.07
ord_005133,boleto,1,650.71
ord_005134,credit_card,1,712.24
ord_005135,credit_card,1,1622.95
ord_005136,boleto,1,609.66
ord_005137,boleto,1,34.27
ord_005138,credit_card,6,121.03
ord_005139,boleto,1,754.32
ord_005140,credit_card,1,760.85
ord_005141,credit_card,2,157.23
ord_005142,voucher,1,1016.31
ord_005143,credit_card,1,848.99
ord_005144,credit_card,1,671.46
ord_005145,credit_card,6,429.16
ord_005146,credit_card,1,405.77
ord_005147,debit_card,1,526.07
ord_005148,credit_card,2,959.91
ord_005149,credit_card,1,1275.47
ord_005150,credit_card,4,84.28
ord_005151,credit_card,12,936.71
ord_005152,credit_card,1,852.19
ord_005153,boleto,1,527.97
ord_005154,credit_card,1,243.66
ord_005155,boleto,1,277.42
ord_005156,credit_card,2,204.14
ord_005157,credit_card,1,633.1
ord_005158,voucher,1,1313.8
ord_005159,credit_card,2,956.41
ord_005160,debit_card,1,388.9
ord_005161,boleto,1,619.42
ord_005162,credit_card,1,889.73
ord_005163,credit_card,1,797.35
ord_005164,debit_card,1,411.83
ord_005165,credit_card,2,211.07
ord_005166,voucher,1,541.58
ord_005167,credit_card,1,414.58
ord_005168,credit_card,2,681.25
ord_005169,debit_card,1,1327.22
ord_005170,credit_card,4,212.43
ord_005171,credit_card,1,580.99
ord_005172,credit_card,1,225.18
ord_005173,credit_card,6,1626.1
ord_005174,credit_card,6,276.31
ord_005175,credit_card,2,715.34
ord_005176,voucher,1,642.96
ord_005177,credit_card,1,396.7
ord_005178,voucher,1,2519.48
ord_005179,debit_card,1,264.72
ord_005180,credit_card,8,385.14
ord_005181,credit_card,8,548.48
ord_005182,boleto,1,676.73
ord_005183,boleto,1,967.01
ord_005184,debit_card,1,290.83
ord_005185,boleto,1,395.01
ord_005186,credit_card,5,826.91
ord_005187,credit_card,1,563.25
ord_005188,credit_card,1,267.49
ord_005189,boleto,1,238.22
ord_005190,credit_card,2,374.16
ord_005191,credit_card,2,190.23
ord_005192,boleto,1,321.56
ord_005193,credit_card,6,252.2
ord_005194,voucher,1,215.25
ord_005195,debit_card,1,242.14
ord_005196,credit_card,1,474.82
ord_005197,credit_card,12,580.95
ord_005198,credit_card,8,595.35
ord_005199,credit_card,3,331.05
ord_005200,boleto,1,1754.76
ord_005201,credit_card,3,592.14
ord_005202,debit_card,1,327.33
ord_005203,boleto,1,1737.46
ord_005204,credit_card,12,138.85
ord_005205,boleto,1,321.73
ord_005206,credit_card,10,501.98
ord_005207,boleto,1,371.9
ord_005208,credit_card,10,1322.09
ord_005209,debit_card,1,1272.28
ord_005210,voucher,1,914.1
ord_005211,boleto,1,288.19
ord_005212,voucher,1,432.72
ord_005213,credit_card,8,501.33
ord_005214,credit_card,1,1659.59
ord_005215,credit_card,4,99.33
ord_005216,credit_card,2,381.94
ord_005217,credit_card,2,49.48
ord_005218,credit_card,3,36.1
ord_005219,voucher,1,1207.88
ord_005220,boleto,1,513.01
ord_005221,credit_card,1,614.1
ord_005222,credit_card,6,1299.95
ord_005223,credit_card,1,85.76
ord_005224,boleto,1,88.91
ord_005225,boleto,1,1170.36
ord_005226,boleto,1,627.69
ord_005227,credit_card,10,635.67
ord_005228,boleto,1,574.01
ord_005229,boleto,1,661.53
ord_005230,credit_card,10,331.9
ord_005231,credit_card,8,660.02
ord_005232,debit_card,1,260.07
ord_005233,debit_card,1,382.54
ord_005234,credit_card,6,527.41
ord_005235,credit_card,6,581.03
ord_005236,voucher,1,605.61
ord_005237,debit_card,1,386.23
ord_005238,voucher,1,811.1
ord_005239,debit_card,1,516.73
ord_005240,voucher,1,338.15
ord_005241,boleto,1,629.74
ord_005242,credit_card,4,276.25
ord_005243,boleto,1,317.92
ord_005244,credit_card,4,462.6
ord_005245,boleto,1,488.09
ord_005246,credit_card,3,200.97
ord_005247,credit_card,2,981.56
ord_005248,credit_card,5,250.61
ord_005249,credit_card,10,418.96
ord_005250,credit_card,5,592.17
ord_005251,boleto,1,131.75
ord_005252,voucher,1,1021.65
ord_005253,boleto,1,618.48
ord_005254,boleto,1,566.52
ord_005255,debit_card,1,741.75
ord_005256,credit_card,3,498.23
ord_005257,credit_card,1,898.43
ord_005258,credit_card,5,229.53
ord_005259,debit_card,1,215.0
ord_005260,boleto,1,1124.48
ord_005261,credit_card,6,667.78
ord_005262,credit_card,5,496.7
ord_005263,debit_card,1,378.03
ord_005264,boleto,1,1840.24
ord_005265,credit_card,12,314.85
ord_005266,credit_card,1,633.34
ord_005267,credit_card,1,130.62
ord_005268,voucher,1,407.93
ord_005269,boleto,1,157.46
ord_005270,credit_card,4,839.84
ord_005271,credit_card,8,111.92
ord_005272,voucher,1,460.65
ord_005273,boleto,1,312.52
ord_005274,boleto,1,700.09
ord_005275,boleto,1,582.39
ord_005276,boleto,1,570.83
ord_005277,boleto,1,435.06
ord_005278,credit_card,8,631.21
ord_005279,debit_card,1,856.06
ord_005280,credit_card,3,1197.61
ord_005281,credit_card,8,85.7
ord_005282,debit_card,1,1413.48
ord_005283,boleto,1,1126.12
ord_005284,boleto,1,252.13
ord_005285,credit_card,1,75.4
ord_005286,boleto,1,190.67
ord_005287,credit_card,6,503.95
ord_005288,debit_card,1,361.51
ord_005289,credit_card,1,895.53
ord_005290,boleto,1,722.54
ord_005291,voucher,1,356.82
ord_005292,boleto,1,400.48
ord_005293,credit_card,1,1169.78
ord_005294,voucher,1,619.79
ord_005295,credit_card,1,310.99
ord_005296,credit_card,1,377.03
ord_005297,boleto,1,243.68
ord_005298,credit_card,4,385.09
ord_005299,credit_card,1,326.42
ord_005300,boleto,1,222.45
ord_005301,boleto,1,283.75
ord_005302,credit_card,3,416.35
ord_005303,credit_card,5,226.34
ord_005304,credit_card,12,881.14
ord_005305,credit_card,10,281.19
ord_005306,credit_card,1,392.0
ord_005307,credit_card,2,86.66
ord_005308,credit_card,1,575.9
ord_005309,credit_card,1,122.67
ord_005310,credit_card,4,67.55
ord_005311,credit_card,6,519.04
ord_005312,credit_card,1,577.59
ord_005313,credit_card,3,293.11
ord_005314,credit_card,3,646.09
ord_005315,credit_card,5,812.29
ord_005316,credit_card,1,1279.87
ord_005317,credit_card,2,121.25
ord_005318,credit_card,8,230.55
ord_005319,boleto,1,96.84
ord_005320,credit_card,6,1117.12
ord_005321,credit_card,10,342.98
ord_005322,credit_card,3,572.48
ord_005323,credit_card,8,630.83
ord_005324,boleto,1,298.98
ord_005325,boleto,1,456.64
ord_005326,voucher,1,620.5
ord_005327,credit_card,1,221.16
ord_005328,credit_card,2,272.03
ord_005329,credit_card,4,616.68
ord_005330,voucher,1,163.17
ord_005331,credit_card,1,911.51
ord_005332,credit_card,1,177.53
ord_005333,credit_card,3,1613.19
ord_005334,debit_card,1,346.44
ord_005335,debit_card,1,432.03
ord_005336,boleto,1,133.88
ord_005337,voucher,1,603.57
ord_005338,credit_card,1,305.48
ord_005339,credit_card,1,369.62
