order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,customer_state,review_score
ord_003762,cust_03590,delivered,2017-03-24 11:10:00,2017-04-13 11:10:00,2017-04-05 11:10:00,MA,5
ord_003763,cust_01429,delivered,2017-03-18 21:19:00,2017-03-25 21:19:00,2017-03-26 21:19:00,MG,5
ord_003764,cust_01515,delivered,2017-06-16 13:14:00,2017-06-22 13:14:00,2017-06-21 13:14:00,SP,2
ord_003765,cust_02039,canceled,2017-07-02 19:47:00,,2017-07-22 19:47:00,RN,
ord_003766,cust_03772,delivered,2017-07-12 06:57:00,2017-07-29 06:57:00,2017-07-25 06:57:00,DF,4
ord_003767,cust_04103,canceled,2017-10-13 12:26:00,,2017-11-03 12:26:00,ES,
ord_003768,cust_01335,delivered,2018-02-12 09:03:00,2018-02-25 09:03:00,2018-02-21 09:03:00,SP,5
ord_003769,cust_05758,delivered,2017-01-24 01:03:00,2017-01-31 01:03:00,2017-02-04 01:03:00,RJ,4
ord_003770,cust_03066,delivered,2017-06-10 13:27:00,2017-06-23 13:27:00,2017-06-15 13:27:00,SC,5
ord_003771,cust_01737,delivered,2017-01-23 11:29:00,2017-01-29 11:29:00,2017-01-28 11:29:00,MG,2
ord_003772,cust_05503,delivered,2017-06-06 20:17:00,2017-06-23 20:17:00,2017-06-15 20:17:00,GO,5
ord_003773,cust_03178,delivered,2017-11-29 10:11:00,2017-12-16 10:11:00,2017-12-17 10:11:00,PE,5
ord_003774,cust_00288,delivered,2018-03-28 12:55:00,2018-04-11 12:55:00,2018-04-04 12:55:00,CE,3
ord_003775,cust_02451,delivered,2018-08-19 09:08:00,2018-09-01 09:08:00,2018-08-31 09:08:00,RJ,1
ord_003776,cust_02833,delivered,2018-06-18 13:56:00,2018-07-08 13:56:00,2018-07-05 13:56:00,SP,2
ord_003777,cust_03919,delivered,2018-03-28 11:26:00,2018-04-08 11:26:00,2018-04-03 11:26:00,PR,5
ord_003778,cust_01466,delivered,2018-08-06 21:03:00,2018-08-12 21:03:00,2018-08-11 21:03:00,MG,2
ord_003779,cust_05758,delivered,2017-11-29 13:18:00,2017-12-13 13:18:00,2017-12-17 13:18:00,SP,5
ord_003780,cust_00928,delivered,2017-03-29 09:18:00,2017-04-20 09:18:00,2017-04-22 09:18:00,RJ,5
ord_003781,cust_00384,delivered,2018-03-17 15:27:00,2018-03-23 15:27:00,2018-03-22 15:27:00,MG,1
ord_003782,cust_06045,delivered,2017-08-31 15:29:00,2017-09-10 15:29:00,2017-09-05 15:29:00,RJ,4
ord_003783,cust_02154,delivered,2018-01-19 11:44:00,2018-02-12 11:44:00,2018-02-06 11:44:00,AC,5
ord_003784,cust_00939,delivered,2017-09-02 09:52:00,2017-09-13 09:52:00,2017-09-11 09:52:00,RJ,1
ord_003785,cust_02277,delivered,2017-02-22 02:48:00,2017-03-01 02:48:00,2017-02-27 02:48:00,RS,2
ord_003786,cust_05625,unavailable,2017-06-03 14:14:00,,2017-06-17 14:14:00,PR,
ord_003787,cust_02224,delivered,2018-06-13 18:31:00,2018-06-30 18:31:00,2018-06-23 18:31:00,RJ,1
ord_003788,cust_05306,delivered,2017-02-24 15:16:00,2017-03-19 15:16:00,2017-03-15 15:16:00,SP,1
ord_003789,cust_00502,delivered,2017-01-29 14:29:00,2017-02-10 14:29:00,2017-02-03 14:29:00,RJ,5
ord_003790,cust_04112,delivered,2018-08-03 14:31:00,2018-08-10 14:31:00,2018-08-08 14:31:00,CE,4
ord_003791,cust_01145,delivered,2017-02-13 14:11:00,2017-02-17 14:11:00,2017-02-18 14:11:00,PR,2
ord_003792,cust_06159,delivered,2017-04-09 23:41:00,2017-04-22 23:41:00,2017-04-24 23:41:00,SP,5
ord_003793,cust_05482,delivered,2017-08-24 13:00:00,2017-09-10 13:00:00,2017-09-08 13:00:00,SP,2
ord_003794,cust_01297,delivered,2018-03-18 01:15:00,2018-04-01 01:15:00,2018-03-29 01:15:00,RN,1
ord_003795,cust_00506,delivered,2017-08-02 09:14:00,2017-08-13 09:14:00,2017-08-13 09:14:00,GO,4
ord_003796,cust_01425,delivered,2018-03-09 20:17:00,2018-03-18 20:17:00,2018-03-14 20:17:00,SP,1
ord_003797,cust_05450,delivered,2017-06-02 12:23:00,2017-06-08 12:23:00,2017-06-07 12:23:00,CE,3
ord_003798,cust_02189,delivered,2017-12-04 13:42:00,2017-12-20 13:42:00,2017-12-18 13:42:00,SP,4
ord_003799,cust_02458,delivered,2017-12-18 11:52:00,2018-01-03 11:52:00,2017-12-30 11:52:00,SP,1
ord_003800,cust_02445,delivered,2017-10-30 11:46:00,2017-11-03 11:46:00,2017-11-04 11:46:00,SP,5
ord_003801,cust_04124,delivered,2017-05-19 12:43:00,2017-06-07 12:43:00,2017-06-07 12:43:00,SC,4
ord_003802,cust_06110,delivered,2017-08-29 14:28:00,2017-09-12 14:28:00,2017-09-09 14:28:00,SP,3
ord_003803,cust_05119,delivered,2018-08-16 16:00:00,2018-09-03 16:00:00,2018-09-07 16:00:00,GO,5
ord_003804,cust_05826,canceled,2018-02-28 09:37:00,,2018-03-12 09:37:00,SP,
ord_003805,cust_01146,canceled,2017-02-26 12:08:00,,2017-03-15 12:08:00,SP,
ord_003806,cust_04679,delivered,2017-10-26 12:04:00,2017-10-31 12:04:00,2017-10-31 12:04:00,MG,4
ord_003807,cust_03815,delivered,2018-08-02 15:06:00,2018-08-07 15:06:00,2018-08-09 15:06:00,GO,4
ord_003808,cust_04348,unavailable,2018-05-30 12:45:00,,2018-06-23 12:45:00,RS,
ord_003809,cust_01632,delivered,2018-04-20 18:03:00,2018-05-01 18:03:00,2018-05-01 18:03:00,SP,5
ord_003810,cust_04984,delivered,2017-11-18 13:19:00,2017-12-02 13:19:00,2017-11-30 13:19:00,GO,5
ord_003811,cust_00983,delivered,2018-06-02 11:01:00,2018-06-22 11:01:00,2018-06-27 11:01:00,SP,1
ord_003812,cust_03888,delivered,2017-07-02 09:11:00,2017-07-17 09:11:00,2017-07-12 09:11:00,SP,2
ord_003813,cust_05982,delivered,2017-08-03 16:17:00,2017-08-13 16:17:00,2017-08-14 16:17:00,SP,5
ord_003814,cust_00643,delivered,2017-02-21 03:56:00,2017-02-27 03:56:00,2017-03-03 03:56:00,SP,4
ord_003815,cust_01763,canceled,2017-07-31 22:32:00,,2017-08-11 22:32:00,RS,
ord_003816,cust_01845,delivered,2017-11-24 22:22:00,2017-12-12 22:22:00,2017-12-17 22:22:00,SP,5
ord_003817,cust_00807,delivered,2017-08-06 08:59:00,2017-08-13 08:59:00,2017-08-11 08:59:00,PB,2
ord_003818,cust_02098,delivered,2017-11-24 00:42:00,2017-12-14 00:42:00,2017-12-16 00:42:00,RJ,5
ord_003819,cust_01449,delivered,2017-06-14 21:47:00,2017-06-24 21:47:00,2017-06-29 21:47:00,RS,5
ord_003820,cust_03990,unavailable,2017-03-10 06:23:00,,2017-03-29 06:23:00,PR,
ord_003821,cust_03179,delivered,2018-05-08 13:26:00,2018-05-27 13:26:00,2018-05-23 13:26:00,SP,2
ord_003822,cust_04140,delivered,2018-02-02 00:23:00,2018-02-17 00:23:00,2018-02-21 00:23:00,RJ,3
ord_003823,cust_00142,delivered,2017-11-17 13:19:00,2017-12-06 13:19:00,2017-12-11 13:19:00,TO,5
ord_003824,cust_04737,delivered,2017-05-18 13:37:00,2017-05-27 13:37:00,2017-05-24 13:37:00,PE,2
ord_003825,cust_02598,delivered,2018-08-29 22:59:00,2018-09-08 22:59:00,2018-09-11 22:59:00,PR,3
ord_003826,cust_02810,delivered,2017-09-04 06:12:00,2017-09-18 06:12:00,2017-09-23 06:12:00,MG,5
ord_003827,cust_02012,canceled,2017-10-24 15:46:00,,2017-11-14 15:46:00,SP,
ord_003828,cust_01527,delivered,2017-06-17 21:54:00,2017-06-29 21:54:00,2017-06-26 21:54:00,RJ,3
ord_003829,cust_04562,delivered,2018-05-01 07:31:00,2018-05-10 07:31:00,2018-05-15 07:31:00,SP,5
ord_003830,cust_04080,delivered,2018-04-11 17:16:00,2018-04-22 17:16:00,2018-04-26 17:16:00,SP,1
ord_003831,cust_00739,delivered,2017-03-02 19:43:00,2017-03-14 19:43:00,2017-03-15 19:43:00,SP,5
ord_003832,cust_05263,delivered,2017-04-22 12:40:00,2017-04-25 12:40:00,2017-04-29 12:40:00,MG,4
ord_003833,cust_05284,delivered,2018-03-07 21:20:00,2018-03-21 21:20:00,2018-03-15 21:20:00,RJ,2
ord_003834,cust_03253,delivered,2018-03-30 11:56:00,2018-04-06 11:56:00,2018-04-04 11:56:00,MS,4
ord_003835,cust_04988,delivered,2018-06-08 18:14:00,2018-06-14 18:14:00,2018-06-13 18:14:00,BA,5
ord_003836,cust_01110,delivered,2018-02-26 16:37:00,2018-03-01 16:37:00,2018-03-03 16:37:00,RJ,5
ord_003837,cust_05701,delivered,2017-12-30 13:57:00,2018-01-02 13:57:00,2018-01-04 13:57:00,DF,4
ord_003838,cust_03800,delivered,2018-05-09 10:42:00,2018-05-14 10:42:00,2018-05-19 10:42:00,MG,5
ord_003839,cust_01574,delivered,2017-09-12 17:15:00,2017-09-20 17:15:00,2017-09-22 17:15:00,PR,5
ord_003840,cust_03555,delivered,2018-05-28 12:21:00,2018-06-18 12:21:00,2018-06-13 12:21:00,MG,3
ord_003841,cust_01721,delivered,2017-09-12 10:40:00,2017-09-21 10:40:00,2017-09-17 10:40:00,SP,2
ord_003842,cust_05851,delivered,2017-06-10 14:52:00,2017-06-22 14:52:00,2017-06-15 14:52:00,BA,3
ord_003843,cust_04768,delivered,2017-01-11 12:12:00,2017-01-25 12:12:00,2017-01-25 12:12:00,SC,5
ord_003844,cust_05227,delivered,2017-10-20 14:25:00,2017-11-01 14:25:00,2017-10-30 14:25:00,MG,4
ord_003845,cust_05933,delivered,2017-09-14 08:59:00,2017-09-25 08:59:00,2017-09-19 08:59:00,PE,5
ord_003846,cust_02020,delivered,2017-04-14 12:54:00,2017-04-20 12:54:00,2017-04-24 12:54:00,SP,4
ord_003847,cust_02732,canceled,2018-08-10 18:10:00,,2018-08-22 18:10:00,SC,
ord_003848,cust_02565,unavailable,2017-11-16 12:55:00,,2017-12-03 12:55:00,SP,
ord_003849,cust_00720,delivered,2017-12-20 12:20:00,2018-01-08 12:20:00,2018-01-10 12:20:00,SP,4
ord_003850,cust_03364,delivered,2017-01-25 16:24:00,2017-02-15 16:24:00,2017-02-09 16:24:00,RJ,2
ord_003851,cust_01469,delivered,2017-11-21 19:00:00,2017-12-05 19:00:00,2017-12-05 19:00:00,PA,4
ord_003852,cust_05122,delivered,2018-05-07 13:40:00,2018-05-13 13:40:00,2018-05-14 13:40:00,BA,5
ord_003853,cust_02250,delivered,2017-03-08 16:20:00,2017-03-18 16:20:00,2017-03-14 16:20:00,BA,3
ord_003854,cust_00321,delivered,2018-01-23 21:38:00,2018-01-30 21:38:00,2018-01-28 21:38:00,PB,3
ord_003855,cust_01416,delivered,2017-10-14 22:15:00,2017-10-28 22:15:00,2017-10-26 22:15:00,RJ,2
ord_003856,cust_00140,delivered,2017-04-08 23:54:00,2017-04-16 23:54:00,2017-04-13 23:54:00,RJ,1
ord_003857,cust_05688,canceled,2017-06-22 16:36:00,,2017-07-08 16:36:00,PE,
ord_003858,cust_04358,processing,2017-08-05 20:41:00,,2017-08-18 20:41:00,SP,
ord_003859,cust_05586,delivered,2018-03-24 00:39:00,2018-04-15 00:39:00,2018-04-18 00:39:00,SC,5
ord_003860,cust_02672,delivered,2017-09-12 17:23:00,2017-09-29 17:23:00,2017-10-01 17:23:00,MG,5
ord_003861,cust_02900,delivered,2017-01-23 17:45:00,2017-02-05 17:45:00,2017-02-10 17:45:00,SC,3
ord_003862,cust_03515,delivered,2018-06-29 16:34:00,2018-07-16 16:34:00,2018-07-19 16:34:00,MG,4
ord_003863,cust_04897,delivered,2017-08-06 14:54:00,2017-08-23 14:54:00,2017-08-17 14:54:00,MG,5
ord_003864,cust_01638,delivered,2018-07-24 16:25:00,2018-08-02 16:25:00,2018-08-02 16:25:00,RJ,5
ord_003865,cust_04435,delivered,2017-12-22 15:17:00,2017-12-29 15:17:00,2018-01-02 15:17:00,SP,5
ord_003866,cust_05470,unavailable,2018-01-31 16:11:00,,2018-02-17 16:11:00,SC,
ord_003867,cust_06183,delivered,2018-01-19 08:37:00,2018-01-31 08:37:00,2018-01-24 08:37:00,SP,3
ord_003868,cust_05873,delivered,2017-05-04 17:42:00,2017-05-20 17:42:00,2017-05-19 17:42:00,MG,2
ord_003869,cust_02463,delivered,2018-04-05 13:07:00,2018-04-17 13:07:00,2018-04-14 13:07:00,SP,2
ord_003870,cust_03481,delivered,2017-02-22 19:35:00,2017-02-26 19:35:00,2017-03-03 19:35:00,MG,5
ord_003871,cust_01059,delivered,2017-04-28 00:45:00,2017-05-05 00:45:00,2017-05-08 00:45:00,RJ,4
ord_003872,cust_05978,canceled,2018-08-18 08:54:00,,2018-09-07 08:54:00,SP,
ord_003873,cust_03925,delivered,2017-05-20 19:53:00,2017-05-31 19:53:00,2017-05-27 19:53:00,RS,3
ord_003874,cust_00278,delivered,2017-06-24 11:35:00,2017-07-05 11:35:00,2017-07-03 11:35:00,SP,4
ord_003875,cust_00403,delivered,2018-07-10 11:18:00,2018-07-31 11:18:00,2018-07-28 11:18:00,CE,2
ord_003876,cust_05292,delivered,2018-03-03 20:02:00,2018-03-08 20:02:00,2018-03-08 20:02:00,PE,5
ord_003877,cust_00900,delivered,2018-08-20 20:15:00,2018-09-03 20:15:00,2018-08-31 20:15:00,RJ,2
ord_003878,cust_04717,delivered,2017-10-13 14:13:00,2017-11-01 14:13:00,2017-11-04 14:13:00,RJ,5
ord_003879,cust_05514,delivered,2017-11-28 18:05:00,2017-12-21 18:05:00,2017-12-16 18:05:00,RS,4
ord_003880,cust_00385,delivered,2017-07-13 10:52:00,2017-07-22 10:52:00,2017-07-25 10:52:00,SP,5
ord_003881,cust_00709,delivered,2018-06-30 22:59:00,2018-07-14 22:59:00,2018-07-13 22:59:00,RJ,4
ord_003882,cust_04439,delivered,2018-01-20 08:21:00,2018-02-03 08:21:00,2018-02-07 08:21:00,RJ,5
ord_003883,cust_04893,delivered,2017-04-28 15:46:00,2017-05-10 15:46:00,2017-05-06 15:46:00,SC,3
ord_003884,cust_04495,delivered,2017-08-17 08:50:00,2017-08-28 08:50:00,2017-08-22 08:50:00,SP,2
ord_003885,cust_02242,delivered,2017-08-29 09:22:00,2017-09-12 09:22:00,2017-09-08 09:22:00,ES,3
ord_003886,cust_05438,delivered,2017-11-30 07:28:00,2017-12-03 07:28:00,2017-12-05 07:28:00,SP,5
ord_003887,cust_01749,delivered,2017-09-20 14:38:00,2017-10-05 14:38:00,2017-10-06 14:38:00,SP,1
ord_003888,cust_04805,unavailable,2018-07-08 08:34:00,,2018-07-24 08:34:00,SP,
ord_003889,cust_03152,delivered,2017-09-01 16:28:00,2017-09-13 16:28:00,2017-09-06 16:28:00,SP,1
ord_003890,cust_03665,delivered,2018-08-13 08:39:00,2018-08-23 08:39:00,2018-08-18 08:39:00,SP,2
ord_003891,cust_05657,delivered,2018-06-30 10:12:00,2018-07-22 10:12:00,2018-07-14 10:12:00,RJ,1
ord_003892,cust_01210,canceled,2018-02-25 14:32:00,,2018-03-19 14:32:00,BA,
ord_003893,cust_05884,delivered,2017-12-10 20:34:00,2017-12-18 20:34:00,2017-12-15 20:34:00,SP,3
ord_003894,cust_04119,delivered,2017-11-15 08:24:00,2017-11-24 08:24:00,2017-11-20 08:24:00,PE,3
ord_003895,cust_05444,delivered,2017-12-28 08:25:00,2018-01-18 08:25:00,2018-01-14 08:25:00,PI,4
ord_003896,cust_04812,delivered,2017-12-09 11:41:00,2017-12-16 11:41:00,2017-12-15 11:41:00,PB,2
ord_003897,cust_05038,delivered,2017-08-11 18:56:00,2017-08-20 18:56:00,2017-08-18 18:56:00,RJ,5
ord_003898,cust_02627,delivered,2018-08-31 13:25:00,2018-09-11 13:25:00,2018-09-08 13:25:00,MG,4
ord_003899,cust_03585,delivered,2018-03-23 10:02:00,2018-04-08 10:02:00,2018-04-02 10:02:00,MG,3
ord_003900,cust_03427,delivered,2017-07-31 19:38:00,2017-08-13 19:38:00,2017-08-12 19:38:00,RJ,5
ord_003901,cust_02812,delivered,2017-03-10 19:13:00,2017-03-15 19:13:00,2017-03-19 19:13:00,SP,5
ord_003902,cust_00044,delivered,2018-07-19 08:12:00,2018-07-28 08:12:00,2018-07-24 08:12:00,SP,4
ord_003903,cust_00352,delivered,2018-02-13 13:19:00,2018-02-21 13:19:00,2018-02-18 13:19:00,SP,4
ord_003904,cust_06048,delivered,2018-04-17 11:43:00,2018-04-28 11:43:00,2018-04-25 11:43:00,MG,3
ord_003905,cust_00517,unavailable,2017-07-18 15:13:00,,2017-08-01 15:13:00,RJ,
ord_003906,cust_04206,delivered,2017-01-04 08:09:00,2017-01-18 08:09:00,2017-01-12 08:09:00,SP,1
ord_003907,cust_06172,delivered,2017-07-02 08:34:00,2017-07-16 08:34:00,2017-07-18 08:34:00,RJ,5
ord_003908,cust_02180,delivered,2017-12-17 15:56:00,2017-12-31 15:56:00,2017-12-27 15:56:00,AP,2
ord_003909,cust_03004,delivered,2018-05-07 16:07:00,2018-05-24 16:07:00,2018-05-24 16:07:00,PR,3
ord_003910,cust_00047,delivered,2017-05-14 09:11:00,2017-05-27 09:11:00,2017-05-25 09:11:00,SP,2
ord_003911,cust_05683,delivered,2017-03-28 18:39:00,2017-04-15 18:39:00,2017-04-18 18:39:00,RJ,5
ord_003912,cust_05942,delivered,2018-04-28 12:16:00,2018-05-12 12:16:00,2018-05-06 12:16:00,SP,4
ord_003913,cust_02011,delivered,2017-03-21 05:55:00,2017-04-07 05:55:00,2017-03-31 05:55:00,SP,2
ord_003914,cust_02788,canceled,2018-03-04 14:25:00,,2018-03-20 14:25:00,GO,
ord_003915,cust_01487,delivered,2018-06-27 10:36:00,2018-07-11 10:36:00,2018-07-16 10:36:00,SP,5
ord_003916,cust_00182,delivered,2018-02-24 15:46:00,2018-03-14 15:46:00,2018-03-12 15:46:00,MG,2
ord_003917,cust_01933,delivered,2017-06-20 20:49:00,2017-07-04 20:49:00,2017-07-05 20:49:00,BA,2
ord_003918,cust_00279,delivered,2017-09-29 16:29:00,2017-10-10 16:29:00,2017-10-07 16:29:00,SC,2
ord_003919,cust_04693,delivered,2017-10-13 13:51:00,2017-11-05 13:51:00,2017-11-06 13:51:00,DF,5
ord_003920,cust_02542,delivered,2017-12-03 07:16:00,2017-12-19 07:16:00,2017-12-17 07:16:00,SP,3
ord_003921,cust_01797,delivered,2018-08-17 07:14:00,2018-08-31 07:14:00,2018-08-30 07:14:00,SP,3
ord_003922,cust_05222,delivered,2017-12-10 16:49:00,2017-12-15 16:49:00,2017-12-18 16:49:00,MA,5
ord_003923,cust_04600,delivered,2017-08-07 10:35:00,2017-08-12 10:35:00,2017-08-12 10:35:00,SP,5
ord_003924,cust_05247,delivered,2017-07-14 14:10:00,2017-07-27 14:10:00,2017-07-19 14:10:00,RS,3
ord_003925,cust_05098,delivered,2018-06-29 15:20:00,2018-07-11 15:20:00,2018-07-10 15:20:00,MG,5
ord_003926,cust_02733,delivered,2018-02-21 09:30:00,2018-03-01 09:30:00,2018-02-28 09:30:00,RJ,5
ord_003927,cust_02874,delivered,2017-10-02 14:28:00,2017-10-14 14:28:00,2017-10-18 14:28:00,SP,4
ord_003928,cust_00027,delivered,2017-05-26 09:58:00,2017-06-14 09:58:00,2017-06-11 09:58:00,SP,1
ord_003929,cust_00439,delivered,2017-09-08 06:36:00,2017-09-23 06:36:00,2017-09-28 06:36:00,RN,5
ord_003930,cust_05568,delivered,2018-06-28 10:35:00,2018-07-04 10:35:00,2018-07-03 10:35:00,RJ,5
ord_003931,cust_05433,delivered,2017-08-15 11:54:00,2017-08-26 11:54:00,2017-08-29 11:54:00,MG,3
ord_003932,cust_02983,delivered,2017-07-13 06:10:00,2017-07-20 06:10:00,2017-07-22 06:10:00,SP,5
ord_003933,cust_02689,processing,2017-11-02 11:13:00,,2017-11-17 11:13:00,MA,
ord_003934,cust_02707,delivered,2018-05-21 09:56:00,2018-05-31 09:56:00,2018-06-02 09:56:00,PB,5
ord_003935,cust_04518,delivered,2017-12-27 11:09:00,2018-01-05 11:09:00,2018-01-06 11:09:00,ES,5
ord_003936,cust_04736,delivered,2018-08-17 09:46:00,2018-08-26 09:46:00,2018-08-23 09:46:00,MG,4
ord_003937,cust_05929,canceled,2017-12-19 11:19:00,,2018-01-03 11:19:00,SP,
ord_003938,cust_00783,delivered,2017-08-28 15:01:00,2017-09-02 15:01:00,2017-09-03 15:01:00,RJ,5
ord_003939,cust_02863,delivered,2017-10-28 18:00:00,2017-11-08 18:00:00,2017-11-04 18:00:00,SP,2
ord_003940,cust_02424,delivered,2018-04-03 14:40:00,2018-04-12 14:40:00,2018-04-13 14:40:00,MG,5
ord_003941,cust_03792,delivered,2018-08-14 17:54:00,2018-08-17 17:54:00,2018-08-19 17:54:00,MG,5
ord_003942,cust_03736,delivered,2018-08-20 03:04:00,2018-09-11 03:04:00,2018-09-06 03:04:00,RS,4
ord_003943,cust_05665,canceled,2018-08-19 11:49:00,,2018-09-01 11:49:00,PI,
ord_003944,cust_03741,delivered,2018-03-20 11:49:00,2018-04-06 11:49:00,2018-03-31 11:49:00,SP,3
ord_003945,cust_03095,delivered,2018-02-11 07:45:00,2018-02-21 07:45:00,2018-02-16 07:45:00,SP,5
ord_003946,cust_00963,delivered,2018-05-21 11:35:00,2018-06-02 11:35:00,2018-06-04 11:35:00,RJ,3
ord_003947,cust_01356,delivered,2018-07-25 14:44:00,2018-07-31 14:44:00,2018-07-30 14:44:00,PR,3
ord_003948,cust_05736,delivered,2017-11-17 16:36:00,2017-12-07 16:36:00,2017-11-29 16:36:00,MG,3
ord_003949,cust_02151,delivered,2018-05-05 17:32:00,2018-05-26 17:32:00,2018-05-31 17:32:00,PE,4
ord_003950,cust_01581,delivered,2017-10-23 09:17:00,2017-11-04 09:17:00,2017-11-02 09:17:00,RJ,4
ord_003951,cust_02393,canceled,2018-03-23 15:08:00,,2018-04-07 15:08:00,RJ,
ord_003952,cust_05740,delivered,2018-06-20 15:01:00,2018-07-07 15:01:00,2018-07-01 15:01:00,SP,3
ord_003953,cust_02948,canceled,2017-02-17 14:36:00,,2017-03-05 14:36:00,PE,
ord_003954,cust_03692,delivered,2018-03-06 16:42:00,2018-03-18 16:42:00,2018-03-12 16:42:00,MG,2
ord_003955,cust_04018,delivered,2017-06-20 12:40:00,2017-06-25 12:40:00,2017-06-30 12:40:00,RS,5
ord_003956,cust_04866,delivered,2017-01-09 12:30:00,2017-01-18 12:30:00,2017-01-14 12:30:00,MG,1
ord_003957,cust_01482,delivered,2017-05-04 08:35:00,2017-05-16 08:35:00,2017-05-18 08:35:00,PB,5
ord_003958,cust_01847,delivered,2017-05-22 11:57:00,2017-05-31 11:57:00,2017-06-05 11:57:00,SP,4
ord_003959,cust_04450,delivered,2017-10-05 14:42:00,2017-10-15 14:42:00,2017-10-17 14:42:00,RS,5
ord_003960,cust_03237,delivered,2018-08-21 14:05:00,2018-09-01 14:05:00,2018-08-26 14:05:00,SP,2
ord_003961,cust_06166,delivered,2017-07-02 07:16:00,2017-07-13 07:16:00,2017-07-14 07:16:00,PR,5
ord_003962,cust_05000,delivered,2018-05-20 18:49:00,2018-06-01 18:49:00,2018-05-27 18:49:00,MA,3
ord_003963,cust_02987,delivered,2018-06-22 10:28:00,2018-06-28 10:28:00,2018-07-01 10:28:00,PR,5
ord_003964,cust_00016,delivered,2018-04-11 13:27:00,2018-04-19 13:27:00,2018-04-16 13:27:00,RS,3
ord_003965,cust_00766,delivered,2017-11-21 13:14:00,2017-11-26 13:14:00,2017-11-28 13:14:00,SC,5
ord_003966,cust_06129,delivered,2017-10-26 17:03:00,2017-11-11 17:03:00,2017-11-12 17:03:00,RS,5
ord_003967,cust_04296,delivered,2017-02-14 13:40:00,2017-02-17 13:40:00,2017-02-22 13:40:00,SP,5
ord_003968,cust_02010,delivered,2018-04-03 09:05:00,2018-04-20 09:05:00,2018-04-12 09:05:00,CE,3
ord_003969,cust_02487,delivered,2017-09-24 16:50:00,2017-10-12 16:50:00,2017-10-17 16:50:00,PE,5
ord_003970,cust_00428,canceled,2017-06-19 22:48:00,,2017-06-29 22:48:00,SP,
ord_003971,cust_01590,delivered,2017-08-24 13:54:00,2017-09-03 13:54:00,2017-09-03 13:54:00,SP,4
ord_003972,cust_01237,delivered,2018-08-08 12:44:00,2018-08-11 12:44:00,2018-08-13 12:44:00,MT,5
ord_003973,cust_04637,delivered,2017-05-22 16:41:00,2017-06-01 16:41:00,2017-05-30 16:41:00,RJ,5
ord_003974,cust_05738,delivered,2018-07-07 12:55:00,2018-07-18 12:55:00,2018-07-17 12:55:00,PR,3
ord_003975,cust_01609,delivered,2017-08-16 14:54:00,2017-09-05 14:54:00,2017-08-29 14:54:00,PA,5
ord_003976,cust_06142,canceled,2017-09-20 11:17:00,,2017-10-11 11:17:00,RJ,
ord_003977,cust_01435,delivered,2018-04-16 10:47:00,2018-04-25 10:47:00,2018-04-30 10:47:00,SP,3
ord_003978,cust_05248,delivered,2017-07-04 13:58:00,2017-07-23 13:58:00,2017-07-18 13:58:00,SC,5
ord_003979,cust_05462,delivered,2017-03-12 19:44:00,2017-03-27 19:44:00,2017-03-21 19:44:00,SP,4
ord_003980,cust_04773,delivered,2018-04-22 13:07:00,2018-04-29 13:07:00,2018-04-30 13:07:00,RJ,4
ord_003981,cust_05986,delivered,2018-03-27 11:48:00,2018-03-31 11:48:00,2018-04-01 11:48:00,SP,5
ord_003982,cust_04878,delivered,2017-04-07 12:18:00,2017-04-17 12:18:00,2017-04-20 12:18:00,MG,4
ord_003983,cust_00159,unavailable,2017-01-03 20:34:00,,2017-01-13 20:34:00,SP,
ord_003984,cust_00957,unavailable,2018-06-15 19:10:00,,2018-07-03 19:10:00,RO,
ord_003985,cust_01502,unavailable,2017-02-27 17:05:00,,2017-03-13 17:05:00,SP,
ord_003986,cust_03024,delivered,2017-12-25 16:18:00,2018-01-04 16:18:00,2018-01-07 16:18:00,SP,4
ord_003987,cust_03587,canceled,2018-04-16 21:04:00,,2018-05-08 21:04:00,GO,
ord_003988,cust_00047,delivered,2018-01-20 08:30:00,2018-02-03 08:30:00,2018-01-26 08:30:00,PR,4
ord_003989,cust_01673,delivered,2018-07-12 13:55:00,2018-08-04 13:55:00,2018-08-08 13:55:00,PA,3
ord_003990,cust_03324,unavailable,2018-07-23 08:27:00,,2018-08-14 08:27:00,SP,
ord_003991,cust_01572,delivered,2017-05-14 18:49:00,2017-05-28 18:49:00,2017-05-30 18:49:00,SP,1
ord_003992,cust_00813,delivered,2017-12-30 20:08:00,2018-01-20 20:08:00,2018-01-23 20:08:00,PE,3
ord_003993,cust_03944,delivered,2018-02-11 15:27:00,2018-03-12 15:27:00,2018-03-14 15:27:00,PA,4
ord_003994,cust_05038,delivered,2018-05-02 12:13:00,2018-05-13 12:13:00,2018-05-08 12:13:00,RS,4
ord_003995,cust_06031,delivered,2018-07-31 15:06:00,2018-08-11 15:06:00,2018-08-15 15:06:00,RJ,5
ord_003996,cust_03494,canceled,2018-06-10 11:58:00,,2018-07-02 11:58:00,RJ,
ord_003997,cust_04767,delivered,2017-09-16 06:56:00,2017-09-26 06:56:00,2017-09-26 06:56:00,ES,5
ord_003998,cust_05969,delivered,2017-11-25 06:58:00,2017-12-12 06:58:00,2017-12-06 06:58:00,PR,3
ord_003999,cust_02996,delivered,2017-01-13 10:00:00,2017-01-21 10:00:00,2017-01-24 10:00:00,MT,4
